SMILES T dliq dgas st tc redT
CCC(C(O)(C)C)(CC)C 518 0.6325 0.01844 8.467 659.0 0.7860394537177542
CCC(OCCC(C)C)C 268 0.7925 1.391e-05 26.29 590.6 0.4537758211987809
CCC(OCCC(C)C)C 339 0.7265 0.00012529999999999998 18.13 590.6 0.5739925499492041
CCC(OCCC(C)C)C 392 0.6751 0.002271 14.32 590.6 0.6637317981713512
CCC(OCCC(C)C)C 428 0.6376 0.004818 11.38 590.6 0.7246867592279038
CCC(OCCC(C)C)C 446 0.619 0.01068 8.896 590.6 0.7551642397561801
CCC(OCCC(C)C)C 463 0.5975 0.015619999999999998 8.064 590.6 0.7839485269217744
CCC(OCCC(C)C)C 481 0.5757 0.02011 7.041 590.6 0.8144260074500508
CCC(OCCC(C)C)C 499 0.5541 0.02754 5.622999999999999 590.6 0.844903487978327
C=CC(c1ccccc1)O 296 1.022 0.0 42.93 741.2 0.3993524015110631
C=CC(c1ccccc1)O 384 0.9466 5.894e-05 33.36 741.2 0.5180787911494873
C=CC(c1ccccc1)O 449 0.885 0.00042060000000000003 26.72 741.2 0.6057744198596869
C=CC(c1ccccc1)O 493 0.8421 0.001876 20.91 741.2 0.6651376146788991
C=CC(c1ccccc1)O 515 0.8193 0.004925 19.39 741.2 0.6948192120885051
C=CC(c1ccccc1)O 537 0.7946 0.006071 17.89 741.2 0.7245008094981111
C=CC(c1ccccc1)O 559 0.7714 0.01038 14.67 741.2 0.7541824069077172
C=CC(c1ccccc1)O 581 0.7479 0.01345 13.1 741.2 0.7838640043173232
CCCC(CCCCO)C 377 0.7705 1.99e-05 22.89 674.7 0.558766859344894
CCCC(CCCCO)C 438 0.7135 0.0011070000000000001 17.16 674.7 0.6491774121831925
CCCC(CCCCO)C 478 0.6747 0.0045899999999999995 14.7 674.7 0.7084630206017489
CCCC(CCCCO)C 499 0.6527 0.005994 12.24 674.7 0.7395879650214909
CCCC(CCCCO)C 519 0.6317 0.008604 10.9 674.7 0.7692307692307692
CCCC(CCCCO)C 540 0.6121 0.013569999999999999 9.065 674.7 0.8003557136505113
CCCC(CCCCO)C 560 0.585 0.02324 7.1579999999999995 674.7 0.8299985178597895
CC(CC)COC(=O)C=C 272 0.9193 7.737e-05 31.26 632.7 0.4299035877983246
CC(CC)COC(=O)C=C 349 0.8431 4.945e-05 22.85 632.7 0.5516042358147621
CC(CC)COC(=O)C=C 407 0.7846 0.0016600000000000002 16.43 632.7 0.6432748538011696
CC(CC)COC(=O)C=C 445 0.7436 0.006257 13.1 632.7 0.7033349138612296
CC(CC)COC(=O)C=C 464 0.7212 0.005601 12.03 632.7 0.7333649438912596
CC(CC)COC(=O)C=C 484 0.696 0.01053 10.95 632.7 0.764975501817607
CC(CC)COC(=O)C=C 503 0.6756 0.01227 9.047 632.7 0.795005531847637
CC(CC)COC(=O)C=C 522 0.645 0.025169999999999998 7.693 632.7 0.8250355618776671
CCC(CC(=O)CC)CC 282 0.8343 0.0001026 30.2 650.7 0.4333794375288151
CCC(CC(=O)CC)CC 363 0.765 0.00021459999999999998 21.31 650.7 0.557860765329645
CCC(CC(=O)CC)CC 423 0.7111 0.001396 15.68 650.7 0.6500691562932226
CCC(CC(=O)CC)CC 463 0.6732 0.003825 12.59 650.7 0.7115414169356078
CCC(CC(=O)CC)CC 484 0.6487 0.010579999999999999 11.08 650.7 0.74381435377286
CCC(CC(=O)CC)CC 504 0.629 0.012490000000000001 8.807 650.7 0.7745504840940525
CCC(CC(=O)CC)CC 524 0.607 0.017130000000000003 7.359 650.7 0.8052866144152451
CCC(CC(=O)CC)CC 544 0.5815 0.02585 6.456 650.7 0.8360227447364377
CCC1O[C@H](C)C[C@@H](O1)C 274 0.9237 1.57e-05 26.63 591.2 0.4634641407307171
CCC1O[C@H](C)C[C@@H](O1)C 348 0.8456 0.00040720000000000003 18.82 591.2 0.5886332882273342
CCC1O[C@H](C)C[C@@H](O1)C 403 0.7845 0.0035520000000000005 14.74 591.2 0.6816644113667117
CCC1O[C@H](C)C[C@@H](O1)C 439 0.7402 0.009634 10.92 591.2 0.7425575101488497
CCC1O[C@H](C)C[C@@H](O1)C 458 0.7148 0.01492 9.722000000000001 591.2 0.7746955345060893
CCC1O[C@H](C)C[C@@H](O1)C 476 0.692 0.02153 7.297000000000001 591.2 0.8051420838971582
CCC1O[C@H](C)C[C@@H](O1)C 495 0.662 0.03141 5.8260000000000005 591.2 0.8372801082543978
CCC1O[C@H](C)C[C@@H](O1)C 513 0.6331 0.05342 4.415 591.2 0.8677266576454667
CC(CCC(O)(C)C)(C)C 274 0.8457 0.00013330000000000001 28.75 623.7 0.43931377264710597
CC(CCC(O)(C)C)(C)C 346 0.7799 2.636e-05 21.88 623.7 0.5547538880872214
CC(CCC(O)(C)C)(C)C 401 0.7249 0.0005133999999999999 17.26 623.7 0.6429373096039762
CC(CCC(O)(C)C)(C)C 437 0.6886 0.00471 13.4 623.7 0.7006573673240339
CC(CCC(O)(C)C)(C)C 455 0.6682 0.005782 11.2 623.7 0.7295173961840627
CC(CCC(O)(C)C)(C)C 473 0.6494 0.0101 9.817 623.7 0.7583774250440917
CC(CCC(O)(C)C)(C)C 491 0.6295 0.01258 8.466000000000001 623.7 0.7872374539041205
CC(CCC(O)(C)C)(C)C 509 0.6067 0.01927 7.697 623.7 0.8160974827641494
CC(C(C(C)(C)C)(O)C)C 311 0.8205 0.0 23.81 647.7 0.48016056816427355
CC(C(C(C)(C)C)(O)C)C 389 0.7504 0.0002773 18.45 647.7 0.6005866913694611
CC(C(C(C)(C)C)(O)C)C 448 0.6957 0.004424 13.68 647.7 0.6916782461015902
CC(C(C(C)(C)C)(O)C)C 488 0.6538 0.0127 11.65 647.7 0.7534352323606608
CC(C(C(C)(C)C)(O)C)C 507 0.6352 0.016280000000000003 9.036 647.7 0.7827698008337193
CC(C(C(C)(C)C)(O)C)C 527 0.6134 0.02315 7.5920000000000005 647.7 0.8136482939632546
CC(C(C(C)(C)C)(O)C)C 546 0.5852 0.032639999999999995 6.478 647.7 0.842982862436313
COC(=O)/C=C/C(=O)OC 400 1.0290000000000001 4.457e-05 29.85 728.4 0.5491488193300385
COC(=O)/C=C/C(=O)OC 452 0.9742 0.0007466 22.75 728.4 0.6205381658429434
COC(=O)/C=C/C(=O)OC 492 0.9284 0.003701 18.93 728.4 0.6754530477759473
COC(=O)/C=C/C(=O)OC 518 0.8984 0.006861 17.45 728.4 0.7111477210323998
COC(=O)/C=C/C(=O)OC 531 0.881 0.01022 14.07 728.4 0.728995057660626
COC(=O)/C=C/C(=O)OC 544 0.8626 0.01012 13.93 728.4 0.7468423942888524
COC(=O)/C=C/C(=O)OC 557 0.8478 0.01488 11.73 728.4 0.7646897309170786
COC(=O)/C=C/C(=O)OC 570 0.8304 0.01766 10.45 728.4 0.7825370675453048
CCC(C(=O)CC(C)C)C 276 0.8304 0.0 26.87 636.5 0.4336213668499607
CCC(C(=O)CC(C)C)C 356 0.7607 4.71e-06 20.39 636.5 0.5593087195600943
CCC(C(=O)CC(C)C)C 416 0.7045 0.001424 15.57 636.5 0.6535742340926944
CCC(C(=O)CC(C)C)C 456 0.6657 0.0048590000000000005 11.78 636.5 0.7164179104477612
CCC(C(=O)CC(C)C)C 476 0.6461 0.008768000000000001 10.05 636.5 0.7478397486252946
CCC(C(=O)CC(C)C)C 496 0.6233 0.01275 8.917 636.5 0.779261586802828
CCC(C(=O)CC(C)C)C 516 0.6011 0.02025 7.456 636.5 0.8106834249803614
CCC(C(=O)CC(C)C)C 536 0.5731 0.027469999999999998 6.2 636.5 0.8421052631578947
CCC(C(C(=O)CC)C)O 292 0.9382 0.0002484 32.73 703.1 0.4153036552410752
CCC(C(C(=O)CC)C)O 375 0.8675 0.0005247000000000001 27.36 703.1 0.533352296970559
CCC(C(C(=O)CC)C)O 437 0.8102 0.0004638 21.07 703.1 0.6215332100696913
CCC(C(C(=O)CC)C)O 478 0.7702 0.003136 16.98 703.1 0.6798463945384725
CCC(C(C(=O)CC)C)O 499 0.7486 0.003956 14.77 703.1 0.7097141231688238
CCC(C(C(=O)CC)C)O 520 0.7272 0.0056700000000000006 13.56 703.1 0.739581851799175
CCC(C(C(=O)CC)C)O 540 0.7051 0.009179999999999999 12.23 703.1 0.7680273076376049
CCC(C(C(=O)CC)C)O 561 0.677 0.01746 9.717 703.1 0.7978950362679562
CCCCC(CC)(CC)O 282 0.8397 5.133e-05 26.66 630.9 0.446980504041845
CCCCC(CC)(CC)O 364 0.7585 0.00015590000000000002 20.14 630.9 0.5769535584086226
CCCCC(CC)(CC)O 426 0.6988 0.001883 15.04 630.9 0.6752258678078935
CCCCC(CC)(CC)O 467 0.6576 0.009003 11.64 630.9 0.7402123949912823
CCCCC(CC)(CC)O 487 0.6359 0.01294 9.225 630.9 0.7719131399587891
CCCCC(CC)(CC)O 508 0.6095 0.01626 7.859 630.9 0.8051989221746712
CCCCC(CC)(CC)O 528 0.5855 0.02661 6.61 630.9 0.8368996671421779
CCCCC(CC)(CC)O 549 0.5571 0.03405 5.122999999999999 630.9 0.87018544935806
COc1cccc(c1)C=O 298 1.11 5.206e-05 46.1 781.8 0.3811716551547711
COc1cccc(c1)C=O 394 1.025 3.346e-05 32.38 781.8 0.5039652084932208
COc1cccc(c1)C=O 467 0.9582 0.0008475 26.98 781.8 0.5973394730110003
COc1cccc(c1)C=O 515 0.9131 0.0033909999999999995 21.27 781.8 0.6587362496802251
COc1cccc(c1)C=O 539 0.89 0.007935 19.28 781.8 0.6894346380148376
COc1cccc(c1)C=O 563 0.8643 0.0104 16.73 781.8 0.72013302634945
COc1cccc(c1)C=O 587 0.8369 0.012969999999999999 15.05 781.8 0.7508314146840624
COc1cccc(c1)C=O 611 0.8092 0.02048 12.1 781.8 0.7815298030186749
CCC(COC(=O)C)(C)C 274 0.8869 0.0 25.54 600.3 0.4564384474429452
CCC(COC(=O)C)(C)C 349 0.81 0.00018859999999999998 19.46 600.3 0.581375978677328
CCC(COC(=O)C)(C)C 405 0.7486 0.004101 14.17 600.3 0.6746626686656673
CCC(COC(=O)C)(C)C 443 0.7059 0.006492 10.61 600.3 0.7379643511577545
CCC(COC(=O)C)(C)C 462 0.682 0.012790000000000001 9.405 600.3 0.7696151924037982
CCC(COC(=O)C)(C)C 480 0.659 0.01703 6.484 600.3 0.79960019990005
CCC(COC(=O)C)(C)C 499 0.6311 0.03115 6.277 600.3 0.8312510411460937
CCC(COC(=O)C)(C)C 518 0.6049 0.03792 3.803 600.3 0.8629018823921373
CC/C=C\CCOC(=O)C 276 0.9288 0.00015419999999999998 32.78 650.5 0.4242890084550346
CC/C=C\CCOC(=O)C 352 0.857 7.568e-05 24.54 650.5 0.5411222136817833
CC/C=C\CCOC(=O)C 410 0.7999 0.001875 18.88 650.5 0.6302843966179862
CC/C=C\CCOC(=O)C 448 0.76 0.003554 15.06 650.5 0.6887009992313605
CC/C=C\CCOC(=O)C 467 0.739 0.005575 13.72 650.5 0.7179093005380477
CC/C=C\CCOC(=O)C 486 0.7172 0.007972 12.04 650.5 0.7471176018447349
CC/C=C\CCOC(=O)C 505 0.6931 0.013930000000000001 10.53 650.5 0.776325903151422
CC/C=C\CCOC(=O)C 524 0.6676 0.015969999999999998 7.82 650.5 0.8055342044581092
C[C@@H]1O[C@@H](C)OC(C1)(C)C 271 0.9276 0.0 28.52 573.9 0.47220770169018994
C[C@@H]1O[C@@H](C)OC(C1)(C)C 351 0.8397 0.001557 18.16 573.9 0.6116048092002091
C[C@@H]1O[C@@H](C)OC(C1)(C)C 412 0.7669 0.005804999999999999 12.09 573.9 0.7178951036765987
C[C@@H]1O[C@@H](C)OC(C1)(C)C 452 0.7122 0.01725 9.291 573.9 0.7875936574316084
C[C@@H]1O[C@@H](C)OC(C1)(C)C 472 0.6849 0.02554 6.903 573.9 0.8224429343091131
C[C@@H]1O[C@@H](C)OC(C1)(C)C 492 0.647 0.04542 5.76 573.9 0.8572922111866179
C[C@@H]1O[C@@H](C)OC(C1)(C)C 512 0.6169 0.06352000000000001 4.254 573.9 0.8921414880641227
COC1(OC)CCCCC1 274 0.9684 0.0004575 32.36 659.6 0.4154032747119466
COC1(OC)CCCCC1 364 0.8835 1.587e-05 23.4 659.6 0.55184960582171
COC1(OC)CCCCC1 431 0.8166 0.004877 18.49 659.6 0.6534263189812007
COC1(OC)CCCCC1 475 0.7713 0.01028 12.24 659.6 0.7201334141904184
COC1(OC)CCCCC1 498 0.7446 0.01414 11.88 659.6 0.7550030321406913
COC1(OC)CCCCC1 520 0.7168 0.0231 8.76 659.6 0.7883565797453002
COC1(OC)CCCCC1 543 0.6879 0.03141 6.732 659.6 0.823226197695573
COC1(OC)CCCCC1 565 0.6556 0.045689999999999995 5.822 659.6 0.8565797453001819
CC(CN1CCCCC1)C 274 0.832 0.0 30.82 658.1 0.416350098769184
CC(CN1CCCCC1)C 357 0.7625 3.422e-05 22.26 658.1 0.5424707491262726
CC(CN1CCCCC1)C 419 0.7106 0.002195 15.92 658.1 0.6366813554171098
CC(CN1CCCCC1)C 461 0.6723 0.006275 12.93 658.1 0.7005014435496125
CC(CN1CCCCC1)C 482 0.6532 0.007997 11.52 658.1 0.7324114876158638
CC(CN1CCCCC1)C 502 0.6305 0.013019999999999999 8.857000000000001 658.1 0.7628020057741984
CC(CN1CCCCC1)C 523 0.6111 0.01784 7.949 658.1 0.7947120498404497
CC(CN1CCCCC1)C 544 0.5899 0.032889999999999996 6.273 658.1 0.826622093906701
O[C@@H]1CCC[C@H](C1)C(C)C 291 0.9214 2.5e-05 33.3 689.2 0.422228670922809
O[C@@H]1CCC[C@H](C1)C(C)C 376 0.8497 9.813e-05 25.33 689.2 0.5455600696459663
O[C@@H]1CCC[C@H](C1)C(C)C 440 0.7828 0.0034270000000000004 18.58 689.2 0.6384213580963436
O[C@@H]1CCC[C@H](C1)C(C)C 482 0.7408 0.004014 15.59 689.2 0.6993615786419036
O[C@@H]1CCC[C@H](C1)C(C)C 503 0.7208 0.006365999999999999 13.5 689.2 0.7298316889146836
O[C@@H]1CCC[C@H](C1)C(C)C 525 0.6981 0.01278 12.03 689.2 0.7617527568195008
O[C@@H]1CCC[C@H](C1)C(C)C 546 0.6748 0.01565 10.19 689.2 0.7922228670922808
O[C@@H]1CCC[C@H](C1)C(C)C 567 0.6512 0.02311 7.945 689.2 0.8226929773650609
CCCCCCCOCC 230 0.8447 3.072e-05 33.94 601.3 0.3825045734242475
CCCCCCCOCC 318 0.7619 3.828e-05 21.61 601.3 0.52885414934309
CCCCCCCOCC 385 0.6972 0.00044 16.01 601.3 0.640279394644936
CCCCCCCOCC 429 0.6525 0.003281 11.96 601.3 0.7134541826043573
CCCCCCCOCC 451 0.6305 0.005927 10.26 601.3 0.7500415765840679
CCCCCCCOCC 473 0.605 0.01167 9.306000000000001 601.3 0.7866289705637786
CCCCCCCOCC 495 0.5789 0.02102 5.955 601.3 0.8232163645434891
CCCCCCCOCC 517 0.5463 0.02762 4.987 601.3 0.8598037585231998
CCCC(CO)(CC)CC 291 0.8415 0.0 27.86 657.9 0.4423164614683083
CCCC(CO)(CC)CC 371 0.7727 4.872e-05 21.06 657.9 0.5639154886760906
CCCC(CO)(CC)CC 432 0.7176 0.0015 16.16 657.9 0.6566347469220246
CCCC(CO)(CC)CC 472 0.6783 0.0059310000000000005 11.61 657.9 0.7174342605259159
CCCC(CO)(CC)CC 492 0.6582 0.009909999999999999 9.997 657.9 0.7478340173278614
CCCC(CO)(CC)CC 512 0.6376 0.01493 9.39 657.9 0.778233774129807
CCCC(CO)(CC)CC 532 0.6165 0.02096 7.32 657.9 0.8086335309317526
CCCC(CO)(CC)CC 552 0.5909 0.03195 6.314 657.9 0.8390332877336981
CCC(CCC(C)C)CO 289 0.8356 0.00010029999999999998 30.71 661.3 0.43701799485861187
CCC(CCC(C)C)CO 370 0.7649 1.786e-05 22.46 661.3 0.5595040072584304
CCC(CCC(C)C)CO 431 0.7079 0.0009715 15.09 661.3 0.6517465598064419
CCC(CCC(C)C)CO 471 0.6694 0.004712 12.49 661.3 0.712233479510056
CCC(CCC(C)C)CO 491 0.649 0.006209 10.79 661.3 0.7424769393618631
CCC(CCC(C)C)CO 512 0.6271 0.01056 9.73 661.3 0.7742325722062604
CCC(CCC(C)C)CO 532 0.6042 0.014280000000000001 8.722999999999999 661.3 0.8044760320580675
CCC(CCC(C)C)CO 552 0.5807 0.02068 6.667999999999999 661.3 0.8347194919098746
COc1cc(C)ccc1O 296 1.09 9.278e-05 43.78 780.8 0.3790983606557377
COc1cc(C)ccc1O 390 1.006 8.607e-05 33.89 780.8 0.4994877049180328
COc1cc(C)ccc1O 460 0.9432 0.0003355 26.59 780.8 0.5891393442622951
COc1cc(C)ccc1O 507 0.8993 0.002825 21.42 780.8 0.6493340163934427
COc1cc(C)ccc1O 531 0.8754 0.003728 19.79 780.8 0.6800717213114754
COc1cc(C)ccc1O 554 0.8523 0.008887 17.77 780.8 0.7095286885245902
COc1cc(C)ccc1O 578 0.8283 0.008867 15.94 780.8 0.740266393442623
COc1cc(C)ccc1O 601 0.801 0.013680000000000001 13.65 780.8 0.7697233606557378
CN(CC1CCCCC1)C 278 0.8539 1.707e-05 32.85 665.5 0.41773102930127726
CN(CC1CCCCC1)C 362 0.7827 0.00028199999999999997 23.1 665.5 0.5439519158527423
CN(CC1CCCCC1)C 425 0.7267 0.001714 16.25 665.5 0.6386175807663411
CN(CC1CCCCC1)C 467 0.6885 0.005983 14.02 665.5 0.7017280240420737
CN(CC1CCCCC1)C 488 0.6685 0.0076359999999999996 11.82 665.5 0.7332832456799399
CN(CC1CCCCC1)C 509 0.6474 0.014980000000000002 10.19 665.5 0.7648384673178061
CN(CC1CCCCC1)C 530 0.6259 0.01904 8.18 665.5 0.7963936889556724
CN(CC1CCCCC1)C 551 0.6001 0.0289 6.916 665.5 0.8279489105935387
CC(=O)OC(C(C)C)(C)C 272 0.8874 0.0 27.56 595.7 0.4566056739969783
CC(=O)OC(C(C)C)(C)C 345 0.8107 0.00041500000000000006 19.39 595.7 0.5791505791505791
CC(=O)OC(C(C)C)(C)C 400 0.7524 0.0031579999999999998 14.45 595.7 0.6714789323484975
CC(=O)OC(C(C)C)(C)C 437 0.7115 0.01261 11.14 595.7 0.7335907335907336
CC(=O)OC(C(C)C)(C)C 455 0.6883 0.01459 9.814 595.7 0.763807285546416
CC(=O)OC(C(C)C)(C)C 473 0.6663 0.01984 7.397 595.7 0.7940238375020983
CC(=O)OC(C(C)C)(C)C 492 0.6415 0.0257 7.057 595.7 0.8259190867886519
CC(=O)OC(C(C)C)(C)C 510 0.6124 0.04145 6.252999999999999 595.7 0.8561356387443343
CC(=O)OCCOC(=O)C 282 1.105 1.787e-05 32.03 643.7 0.43809227901196207
CC(=O)OCCOC(=O)C 362 1.013 0.0001176 25.5 643.7 0.562373776604008
CC(=O)OCCOC(=O)C 421 0.9414 0.001791 18.58 643.7 0.654031381078142
CC(=O)OCCOC(=O)C 461 0.8877 0.0076159999999999995 15.17 643.7 0.7161721298741649
CC(=O)OCCOC(=O)C 481 0.8597 0.01253 12.89 643.7 0.7472425042721764
CC(=O)OCCOC(=O)C 501 0.8325 0.01806 10.6 643.7 0.778312878670188
CC(=O)OCCOC(=O)C 521 0.8002 0.02853 8.839 643.7 0.8093832530681994
CC(=O)OCCOC(=O)C 541 0.7713 0.03568 7.672999999999999 643.7 0.8404536274662109
CC(C1(C)CCCCC1)O 284 0.923 0.0001025 26.8 685.6 0.4142357059509918
CC(C1(C)CCCCC1)O 370 0.8442 0.00026030000000000004 23.93 685.6 0.5396732788798133
CC(C1(C)CCCCC1)O 435 0.7851 0.00236 19.23 685.6 0.6344807467911319
CC(C1(C)CCCCC1)O 478 0.7435 0.003879 14.76 685.6 0.6971995332555425
CC(C1(C)CCCCC1)O 499 0.723 0.009309 13.24 685.6 0.7278296382730455
CC(C1(C)CCCCC1)O 521 0.7013 0.015309999999999999 10.99 685.6 0.7599183197199533
CC(C1(C)CCCCC1)O 542 0.677 0.0238 8.493 685.6 0.7905484247374562
CC(C1(C)CCCCC1)O 564 0.6498 0.02329 7.522 685.6 0.822637106184364
CCCCCCCNCC 282 0.7833 3.414e-05 29.25 640.5 0.44028103044496486
CCCCCCCNCC 358 0.7176 1.534e-05 21.51 640.5 0.5589383294301327
CCCCCCCNCC 416 0.6666 0.002425 16.21 640.5 0.6494925839188135
CCCCCCCNCC 454 0.6324 0.003312 12.36 640.5 0.7088212334113974
CCCCCCCNCC 473 0.6113 0.006706999999999999 10.97 640.5 0.7384855581576893
CCCCCCCNCC 492 0.5944 0.009164 9.847999999999999 640.5 0.7681498829039812
CCCCCCCNCC 511 0.5716 0.0149 8.22 640.5 0.7978142076502732
CCCCCCCNCC 530 0.5537 0.01895 7.057 640.5 0.8274785323965652
CCCCCCCCCO 379 0.7693 1.924e-06 23.05 677.6 0.5593270365997639
CCCCCCCCCO 443 0.7092 0.0015019999999999999 17.64 677.6 0.6537780401416765
CCCCCCCCCO 485 0.6698 0.0035210000000000003 12.92 677.6 0.7157615112160567
CCCCCCCCCO 507 0.6458 0.006673999999999999 11.62 677.6 0.7482290436835891
CCCCCCCCCO 528 0.6228 0.011170000000000001 9.857000000000001 677.6 0.7792207792207791
CCCCCCCCCO 550 0.5998 0.01345 8.822000000000001 677.6 0.8116883116883117
CCCCCCCCCO 571 0.5723 0.02455 6.765 677.6 0.8426800472255017
C[C@H]1O[C@@H](C)OC(C1)(C)C 271 0.9423 1.061e-05 31.19 589.2 0.4599456890699253
C[C@H]1O[C@@H](C)OC(C1)(C)C 351 0.8559 0.0007317000000000001 19.64 589.2 0.5957230142566191
C[C@H]1O[C@@H](C)OC(C1)(C)C 412 0.784 0.006765 14.77 589.2 0.6992532247114731
C[C@H]1O[C@@H](C)OC(C1)(C)C 452 0.732 0.01405 10.01 589.2 0.76714188730482
C[C@H]1O[C@@H](C)OC(C1)(C)C 472 0.7027 0.02077 8.12 589.2 0.8010862186014935
C[C@H]1O[C@@H](C)OC(C1)(C)C 492 0.6743 0.02646 7.407 589.2 0.8350305498981669
C[C@H]1O[C@@H](C)OC(C1)(C)C 512 0.6347 0.0464 4.837 589.2 0.8689748811948403
COC(=O)C(=C)C(C)(C)C 262 0.9286 2.881e-05 32.67 632.4 0.4142947501581278
COC(=O)C(=C)C(C)(C)C 339 0.8548 5.714e-05 23.4 632.4 0.5360531309297913
COC(=O)C(=C)C(C)(C)C 397 0.7969 0.001381 17.47 632.4 0.6277672359266288
COC(=O)C(=C)C(C)(C)C 436 0.7571 0.005520000000000001 15.11 632.4 0.6894370651486401
COC(=O)C(=C)C(C)(C)C 455 0.7357 0.01 11.92 632.4 0.7194813409234662
COC(=O)C(=C)C(C)(C)C 474 0.7152 0.01236 10.98 632.4 0.7495256166982922
COC(=O)C(=C)C(C)(C)C 494 0.69 0.01888 8.54 632.4 0.7811511701454775
COC(=O)C(=C)C(C)(C)C 513 0.667 0.02519 6.6739999999999995 632.4 0.8111954459203037
OCCC(C(CC)(C)C)C 364 0.7937 9.058e-05 25.52 691.1 0.5266965706844161
OCCC(C(CC)(C)C)C 422 0.7444 0.00024730000000000005 20.07 691.1 0.6106207495297352
OCCC(C(CC)(C)C)C 460 0.7101 0.002963 15.86 691.1 0.665605556359427
OCCC(C(CC)(C)C)C 480 0.6915 0.004423 13.18 691.1 0.6945449283750542
OCCC(C(CC)(C)C)C 499 0.6725 0.007548 12.84 691.1 0.7220373317899001
OCCC(C(CC)(C)C)C 519 0.6525 0.00978 10.91 691.1 0.7509767038055274
OCCC(C(CC)(C)C)C 538 0.6338 0.01243 8.168 691.1 0.7784691072203733
CC(=O)Cc1ccccc1 283 1.008 1.001e-05 42.86 721.0 0.3925104022191401
CC(=O)Cc1ccccc1 381 0.9213 1.273e-05 29.96 721.0 0.5284327323162274
CC(=O)Cc1ccccc1 455 0.8528 0.001024 21.54 721.0 0.6310679611650486
CC(=O)Cc1ccccc1 504 0.8049 0.005569 17.27 721.0 0.6990291262135923
CC(=O)Cc1ccccc1 528 0.7793 0.01029 15.17 721.0 0.7323162274618585
CC(=O)Cc1ccccc1 553 0.7513 0.01439 12.53 721.0 0.7669902912621359
CC(=O)Cc1ccccc1 577 0.7227 0.02194 10.26 721.0 0.8002773925104022
CC(=O)Cc1ccccc1 602 0.693 0.036180000000000004 7.966 721.0 0.8349514563106796
CCCCN1CCNCC1 284 0.8786 2.157e-05 33.86 688.0 0.4127906976744186
CCCCN1CCNCC1 388 0.7889 0.0001402 23.94 688.0 0.563953488372093
CCCCN1CCNCC1 466 0.7207 0.002798 15.96 688.0 0.6773255813953488
CCCCN1CCNCC1 518 0.6726 0.009629 11.62 688.0 0.752906976744186
CCCCN1CCNCC1 544 0.6476 0.01566 9.979 688.0 0.7906976744186046
CCCCN1CCNCC1 570 0.6186 0.02899 7.365 688.0 0.8284883720930233
CCCCN1CCNCC1 596 0.5812 0.03572 6.603 688.0 0.8662790697674418
CCCCN1CCNCC1 622 0.5493 0.06897 3.929 688.0 0.9040697674418605
C1COc2c(O1)cccc2 295 1.192 1.191e-05 47.69 769.4 0.3834156485573174
C1COc2c(O1)cccc2 396 1.095 3.189e-06 35.04 769.4 0.5146867689108396
C1COc2c(O1)cccc2 471 1.0190000000000001 0.001405 26.44 769.4 0.6121653236288017
C1COc2c(O1)cccc2 521 0.9666 0.006447 20.33 769.4 0.6771510267741098
C1COc2c(O1)cccc2 547 0.9378 0.007763 17.66 769.4 0.7109435924096699
C1COc2c(O1)cccc2 572 0.9076 0.01571 14.66 769.4 0.7434364439823239
C1COc2c(O1)cccc2 597 0.8758 0.0239 13.46 769.4 0.7759292955549779
C1COc2c(O1)cccc2 622 0.8438 0.0284 11.08 769.4 0.8084221471276319
CC1CCC(CC1)C(O)C 292 0.9103 0.0005399 30.6 687.8 0.42454201802849667
CC1CCC(CC1)C(O)C 374 0.8366 2.773e-05 25.66 687.8 0.5437627217214307
CC1CCC(CC1)C(O)C 436 0.7792 0.0008849999999999999 19.05 687.8 0.633905205001454
CC1CCC(CC1)C(O)C 477 0.7393 0.0049039999999999995 14.79 687.8 0.693515556847921
CC1CCC(CC1)C(O)C 497 0.7197 0.007036 13.92 687.8 0.7225937772608317
CC1CCC(CC1)C(O)C 518 0.6965 0.00894 11.21 687.8 0.753125908694388
CC1CCC(CC1)C(O)C 538 0.6783 0.016 9.457 687.8 0.7822041291072986
CC1CCC(CC1)C(O)C 559 0.6522 0.02295 8.014 687.8 0.8127362605408549
CCCCC(OC)(OC)C 271 0.8777 0.00010449999999999999 29.53 621.2 0.436252414681262
CCCCC(OC)(OC)C 345 0.8093 0.0002523 20.26 621.2 0.5553766902768834
CCCCC(OC)(OC)C 401 0.7549 0.00121 15.85 621.2 0.6455247907276239
CCCCC(OC)(OC)C 439 0.7141 0.005723 14.27 621.2 0.7066967160334835
CCCCC(OC)(OC)C 457 0.6941 0.00743 9.168 621.2 0.7356728911783644
CCCCC(OC)(OC)C 476 0.6717 0.01517 10.55 621.2 0.7662588538312942
CCCCC(OC)(OC)C 494 0.6504 0.01771 7.574 621.2 0.795235028976175
CCCCC(OC)(OC)C 513 0.6234 0.02624 7.202000000000001 621.2 0.8258209916291049
C=CCCC(C(C)(C)C)O 279 0.8457 0.0002503 33.24 638.0 0.4373040752351097
C=CCCC(C(C)(C)C)O 354 0.7758 0.0002656 21.89 638.0 0.554858934169279
C=CCCC(C(C)(C)C)O 410 0.7235 0.001073 16.4 638.0 0.6426332288401254
C=CCCC(C(C)(C)C)O 447 0.6878 0.005065 12.82 638.0 0.700626959247649
C=CCCC(C(C)(C)C)O 466 0.6676 0.005231 11.58 638.0 0.7304075235109718
